trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
"01-SNH--17-T0-8374","07:50:00","07:50:00","20343","1","","0","0","0.00"
"01-SNH--17-T0-8374","07:56:00","07:56:00","20329","2","","0","0","4824.46"
"01-SNH--17-T0-8374","08:17:00","08:17:00","20331","3","","0","0","34642.25"
"01-SNH--17-T0-8374","08:33:00","08:33:00","20332","4","","0","0","55834.42"
"01-SNH--17-T0-8374","08:52:00","09:14:00","20342","5","","0","0","83286.56"
"01-SNH--17-T0-8374","09:20:00","09:20:00","20348","6","","0","0","91821.76"
"01-SNH--17-T0-8374","09:30:00","09:30:00","20298","7","","0","0","106832.45"
"01-SNH--17-T0-8374","09:38:00","09:38:00","20319","8","","0","0","118557.27"
"01-SNH--17-T0-8374","09:44:00","09:44:00","20355","9","","0","0","126793.03"
"01-SNH--17-T0-8374","09:47:00","09:47:00","20316","10","","0","0","128655.04"
"01-SNH--17-T0-8374","09:52:00","09:52:00","17204","11","","0","0","134564.61"
"01-SNH--17-T0-8374","10:01:00","10:01:00","20307","12","","0","0","148904.46"
"01-SNH--17-T0-8374","10:10:00","10:10:00","20029","13","","1","0","156015.81"
"01-SNH--17-T0-8374","10:18:00","10:18:00","22254","14","","1","0","165295.03"
"01-SNH--17-T0-8374","10:33:00","10:33:00","22239","15","","1","0","180506.00"
"01-SNH--17-T0-8374","10:39:00","10:39:00","20043","16","","1","0","181982.36"
"01-SNH--17-T0-8375","09:25:00","09:25:00","20043","1","","0","0","0.00"
"01-SNH--17-T0-8375","09:51:00","09:51:00","22254","2","","0","1","16687.27"
"01-SNH--17-T0-8375","10:06:00","10:06:00","20307","3","","0","0","33077.85"
"01-SNH--17-T0-8375","10:15:00","10:15:00","17204","4","","0","0","47417.70"
"01-SNH--17-T0-8375","10:20:00","10:20:00","20316","5","","0","0","53327.27"
"01-SNH--17-T0-8375","10:23:00","10:23:00","20355","6","","0","0","55189.28"
"01-SNH--17-T0-8375","10:29:00","10:29:00","20319","7","","0","0","63425.04"
"01-SNH--17-T0-8375","10:37:00","10:37:00","20298","8","","0","0","75149.86"
"01-SNH--17-T0-8375","10:47:00","10:47:00","20348","9","","0","0","90160.55"
"01-SNH--17-T0-8375","10:57:00","10:59:00","20342","10","","0","0","98695.75"
"01-SNH--17-T0-8375","11:16:00","11:16:00","20332","11","","0","0","126147.89"
"01-SNH--17-T0-8375","11:40:00","11:40:00","20331","12","","0","0","147340.06"
"01-SNH--17-T0-8375","12:02:00","12:02:00","20329","13","","0","0","177157.85"
"01-SNH--17-T0-8375","12:11:00","12:11:00","20343","14","","1","0","181982.31"
"01-SNH--17-T0-8376","09:09:00","09:09:00","20343","1","","0","0","0.00"
"01-SNH--17-T0-8376","09:15:00","09:15:00","20329","2","","0","0","4824.46"
"01-SNH--17-T0-8376","09:36:00","09:36:00","20331","3","","0","0","34642.25"
"01-SNH--17-T0-8376","09:50:00","09:50:00","20332","4","","0","0","55834.42"
"01-SNH--17-T0-8376","10:09:00","10:14:00","20342","5","","0","0","83286.56"
"01-SNH--17-T0-8376","10:20:00","10:20:00","20348","6","","0","0","91821.76"
"01-SNH--17-T0-8376","10:30:00","10:30:00","20298","7","","0","0","106832.45"
"01-SNH--17-T0-8376","10:38:00","10:38:00","20319","8","","0","0","118557.27"
"01-SNH--17-T0-8376","10:44:00","10:44:00","20355","9","","0","0","126793.03"
"01-SNH--17-T0-8376","10:47:00","10:47:00","20316","10","","0","0","128655.04"
"01-SNH--17-T0-8376","10:52:00","10:52:00","17204","11","","0","0","134564.61"
"01-SNH--17-T0-8376","11:01:00","11:01:00","20307","12","","0","0","148904.46"
"01-SNH--17-T0-8376","11:10:00","11:10:00","20029","13","","1","0","156015.81"
"01-SNH--17-T0-8376","11:18:00","11:18:00","22254","14","","1","0","165295.03"
"01-SNH--17-T0-8376","11:39:00","11:39:00","20043","15","","1","0","181982.36"
"01-SNH--17-T0-8377","11:36:00","11:36:00","20043","1","","0","0","0.00"
"01-SNH--17-T0-8377","11:41:00","11:41:00","22239","2","","0","1","1476.31"
"01-SNH--17-T0-8377","11:56:00","11:56:00","22254","3","","0","1","16687.27"
"01-SNH--17-T0-8377","12:04:00","12:04:00","20029","4","","0","1","25966.50"
"01-SNH--17-T0-8377","12:09:00","12:09:00","20307","5","","0","0","33077.85"
"01-SNH--17-T0-8377","12:19:00","12:19:00","17204","6","","0","0","47417.70"
"01-SNH--17-T0-8377","12:24:00","12:24:00","20316","7","","0","0","53327.27"
"01-SNH--17-T0-8377","12:26:00","12:26:00","20355","8","","0","0","55189.28"
"01-SNH--17-T0-8377","12:33:00","12:33:00","20319","9","","0","0","63425.04"
"01-SNH--17-T0-8377","12:41:00","12:41:00","20298","10","","0","0","75149.86"
"01-SNH--17-T0-8377","12:51:00","12:51:00","20348","11","","0","0","90160.55"
"01-SNH--17-T0-8377","13:01:00","13:03:00","20342","12","","0","0","98695.75"
"01-SNH--17-T0-8377","13:20:00","13:20:00","20332","13","","0","0","126147.89"
"01-SNH--17-T0-8377","13:40:00","13:40:00","20331","14","","0","0","147340.06"
"01-SNH--17-T0-8377","14:02:00","14:02:00","20329","15","","0","0","177157.85"
"01-SNH--17-T0-8377","14:11:00","14:11:00","20343","16","","1","0","181982.31"
"01-SNH--17-T0-8378","11:09:00","11:09:00","20343","1","","0","0","0.00"
"01-SNH--17-T0-8378","11:15:00","11:15:00","20329","2","","0","0","4824.46"
"01-SNH--17-T0-8378","11:36:00","11:36:00","20331","3","","0","0","34642.25"
"01-SNH--17-T0-8378","11:50:00","11:50:00","20332","4","","0","0","55834.42"
"01-SNH--17-T0-8378","12:09:00","12:14:00","20342","5","","0","0","83286.56"
"01-SNH--17-T0-8378","12:20:00","12:20:00","20348","6","","0","0","91821.76"
"01-SNH--17-T0-8378","12:30:00","12:30:00","20298","7","","0","0","106832.45"
"01-SNH--17-T0-8378","12:38:00","12:38:00","20319","8","","0","0","118557.27"
"01-SNH--17-T0-8378","12:44:00","12:44:00","20355","9","","0","0","126793.03"
"01-SNH--17-T0-8378","12:47:00","12:47:00","20316","10","","0","0","128655.04"
"01-SNH--17-T0-8378","12:52:00","12:52:00","17204","11","","0","0","134564.61"
"01-SNH--17-T0-8378","13:01:00","13:01:00","20307","12","","0","0","148904.46"
"01-SNH--17-T0-8378","13:10:00","13:10:00","20029","13","","1","0","156015.81"
"01-SNH--17-T0-8378","13:18:00","13:18:00","22254","14","","1","0","165295.03"
"01-SNH--17-T0-8378","13:39:00","13:39:00","20043","15","","1","0","181982.36"
"01-SNH--17-T0-8379","13:36:00","13:36:00","20043","1","","0","0","0.00"
"01-SNH--17-T0-8379","13:41:00","13:41:00","22239","2","","0","1","1476.31"
"01-SNH--17-T0-8379","13:56:00","13:56:00","22254","3","","0","1","16687.27"
"01-SNH--17-T0-8379","14:04:00","14:04:00","20029","4","","0","1","25966.50"
"01-SNH--17-T0-8379","14:09:00","14:09:00","20307","5","","0","0","33077.85"
"01-SNH--17-T0-8379","14:19:00","14:19:00","17204","6","","0","0","47417.70"
"01-SNH--17-T0-8379","14:24:00","14:24:00","20316","7","","0","0","53327.27"
"01-SNH--17-T0-8379","14:26:00","14:26:00","20355","8","","0","0","55189.28"
"01-SNH--17-T0-8379","14:33:00","14:33:00","20319","9","","0","0","63425.04"
"01-SNH--17-T0-8379","14:41:00","14:41:00","20298","10","","0","0","75149.86"
"01-SNH--17-T0-8379","14:51:00","14:51:00","20348","11","","0","0","90160.55"
"01-SNH--17-T0-8379","15:01:00","15:04:00","20342","12","","0","0","98695.75"
"01-SNH--17-T0-8379","15:21:00","15:21:00","20332","13","","0","0","126147.89"
"01-SNH--17-T0-8379","15:51:00","15:51:00","20331","14","","0","0","147340.06"
"01-SNH--17-T0-8379","16:13:00","16:13:00","20329","15","","0","0","177157.85"
"01-SNH--17-T0-8379","16:22:00","16:22:00","20343","16","","1","0","181982.31"
"01-SNH--17-T0-8380","13:09:00","13:09:00","20343","1","","0","0","0.00"
"01-SNH--17-T0-8380","13:15:00","13:15:00","20329","2","","0","0","4824.46"
"01-SNH--17-T0-8380","13:36:00","13:36:00","20331","3","","0","0","34642.25"
"01-SNH--17-T0-8380","13:50:00","13:50:00","20332","4","","0","0","55834.42"
"01-SNH--17-T0-8380","14:09:00","14:14:00","20342","5","","0","0","83286.56"
"01-SNH--17-T0-8380","14:20:00","14:20:00","20348","6","","0","0","91821.76"
"01-SNH--17-T0-8380","14:30:00","14:30:00","20298","7","","0","0","106832.45"
"01-SNH--17-T0-8380","14:38:00","14:38:00","20319","8","","0","0","118557.27"
"01-SNH--17-T0-8380","14:44:00","14:44:00","20355","9","","0","0","126793.03"
"01-SNH--17-T0-8380","14:47:00","14:47:00","20316","10","","0","0","128655.04"
"01-SNH--17-T0-8380","14:52:00","14:52:00","17204","11","","0","0","134564.61"
"01-SNH--17-T0-8380","15:01:00","15:01:00","20307","12","","0","0","148904.46"
"01-SNH--17-T0-8380","15:15:00","15:15:00","22254","13","","1","0","165295.03"
"01-SNH--17-T0-8380","15:40:00","15:40:00","20043","14","","1","0","181982.36"
"01-SNH--17-T0-8381","15:33:00","15:33:00","20043","1","","0","0","0.00"
"01-SNH--17-T0-8381","15:38:00","15:38:00","22239","2","","0","1","1476.31"
"01-SNH--17-T0-8381","16:01:00","16:01:00","22254","3","","0","1","16687.27"
"01-SNH--17-T0-8381","16:17:00","16:17:00","20307","4","","0","0","33077.85"
"01-SNH--17-T0-8381","16:26:00","16:26:00","17204","5","","0","0","47417.70"
"01-SNH--17-T0-8381","16:33:00","16:33:00","20355","6","","0","0","55189.28"
"01-SNH--17-T0-8381","16:39:00","16:39:00","20319","7","","0","0","63425.04"
"01-SNH--17-T0-8381","16:47:00","16:47:00","20298","8","","0","0","75149.86"
"01-SNH--17-T0-8381","16:57:00","16:57:00","20348","9","","0","0","90160.55"
"01-SNH--17-T0-8381","17:06:00","17:08:00","20342","10","","0","0","98695.75"
"01-SNH--17-T0-8381","17:25:00","17:25:00","20332","11","","0","0","126147.89"
"01-SNH--17-T0-8381","17:41:00","17:41:00","20331","12","","0","0","147340.06"
"01-SNH--17-T0-8381","18:03:00","18:03:00","20329","13","","0","0","177157.85"
"01-SNH--17-T0-8381","18:12:00","18:12:00","20343","14","","0","0","181982.31"
"01-SNH--17-T0-8382","15:20:00","15:20:00","20343","1","","0","0","0.00"
"01-SNH--17-T0-8382","15:26:00","15:26:00","20329","2","","0","0","4824.46"
"01-SNH--17-T0-8382","15:47:00","15:47:00","20331","3","","0","0","34642.25"
"01-SNH--17-T0-8382","16:01:00","16:01:00","20332","4","","0","0","55834.42"
"01-SNH--17-T0-8382","16:20:00","16:27:00","20342","5","","0","0","83286.56"
"01-SNH--17-T0-8382","16:33:00","16:33:00","20348","6","","0","0","91821.76"
"01-SNH--17-T0-8382","16:43:00","16:43:00","20298","7","","0","0","106832.45"
"01-SNH--17-T0-8382","16:51:00","16:51:00","20319","8","","0","0","118557.27"
"01-SNH--17-T0-8382","16:57:00","16:57:00","20355","9","","0","0","126793.03"
"01-SNH--17-T0-8382","17:00:00","17:00:00","20316","10","","0","0","128655.04"
"01-SNH--17-T0-8382","17:05:00","17:05:00","17204","11","","0","0","134564.61"
"01-SNH--17-T0-8382","17:14:00","17:14:00","20307","12","","0","0","148904.46"
"01-SNH--17-T0-8382","17:22:00","17:22:00","20029","13","","1","0","156015.81"
"01-SNH--17-T0-8382","17:30:00","17:30:00","22254","14","","1","0","165295.03"
"01-SNH--17-T0-8382","18:00:00","18:00:00","20043","15","","1","0","181982.36"
"01-SNH--17-T0-8383","17:03:00","17:03:00","20043","1","","0","0","0.00"
"01-SNH--17-T0-8383","17:08:00","17:08:00","22239","2","","0","1","1476.31"
"01-SNH--17-T0-8383","17:15:00","17:15:00","22253","3","","0","1","7850.55"
"01-SNH--17-T0-8383","17:32:00","17:32:00","22254","4","","0","1","16687.27"
"01-SNH--17-T0-8383","17:48:00","17:48:00","20307","5","","0","0","33077.85"
"01-SNH--17-T0-8383","17:57:00","17:57:00","17204","6","","0","0","47417.70"
"01-SNH--17-T0-8383","18:04:00","18:04:00","20355","7","","0","0","55189.28"
"01-SNH--17-T0-8383","18:10:00","18:10:00","20319","8","","0","0","63425.04"
"01-SNH--17-T0-8383","18:18:00","18:18:00","20298","9","","0","0","75149.86"
"01-SNH--17-T0-8383","18:28:00","18:28:00","20348","10","","0","0","90160.55"
"01-SNH--17-T0-8383","18:38:00","18:40:00","20342","11","","0","0","98695.75"
"01-SNH--17-T0-8383","18:57:00","18:57:00","20332","12","","0","0","126147.89"
"01-SNH--17-T0-8383","19:12:00","19:13:00","20331","13","","0","0","147340.06"
"01-SNH--17-T0-8383","19:35:00","19:35:00","20329","14","","0","0","177157.85"
"01-SNH--17-T0-8383","19:44:00","19:44:00","20343","15","","0","0","181982.31"
"01-SNH--17-T0-8384","17:10:00","17:10:00","20343","1","","0","0","0.00"
"01-SNH--17-T0-8384","17:16:00","17:16:00","20329","2","","0","0","4824.46"
"01-SNH--17-T0-8384","17:37:00","17:37:00","20331","3","","0","0","34642.25"
"01-SNH--17-T0-8384","17:53:00","17:53:00","20332","4","","0","0","55834.42"
"01-SNH--17-T0-8384","18:12:00","18:16:00","20342","5","","0","0","83286.56"
"01-SNH--17-T0-8384","18:22:00","18:22:00","20348","6","","0","0","91821.76"
"01-SNH--17-T0-8384","18:32:00","18:32:00","20298","7","","0","0","106832.45"
"01-SNH--17-T0-8384","18:40:00","18:40:00","20319","8","","0","0","118557.27"
"01-SNH--17-T0-8384","18:46:00","18:46:00","20355","9","","0","0","126793.03"
"01-SNH--17-T0-8384","18:49:00","18:49:00","20316","10","","0","0","128655.04"
"01-SNH--17-T0-8384","18:54:00","18:54:00","17204","11","","0","0","134564.61"
"01-SNH--17-T0-8384","19:03:00","19:03:00","20307","12","","0","0","148904.46"
"01-SNH--17-T0-8384","19:14:00","19:14:00","20029","13","","1","0","156015.81"
"01-SNH--17-T0-8384","19:21:00","19:21:00","22254","14","","1","0","165295.03"
"01-SNH--17-T0-8384","19:45:00","19:45:00","20043","15","","1","0","181982.36"
"01-SNH--17-T0-8385","19:07:00","19:07:00","20043","1","","0","0","0.00"
"01-SNH--17-T0-8385","19:11:00","19:11:00","22239","2","","0","1","1476.31"
"01-SNH--17-T0-8385","19:31:00","19:31:00","22254","3","","0","1","16687.27"
"01-SNH--17-T0-8385","19:47:00","19:47:00","20307","4","","0","0","33077.85"
"01-SNH--17-T0-8385","19:56:00","19:56:00","17204","5","","0","0","47417.70"
"01-SNH--17-T0-8385","20:01:00","20:01:00","20316","6","","0","0","53327.27"
"01-SNH--17-T0-8385","20:04:00","20:04:00","20355","7","","0","0","55189.28"
"01-SNH--17-T0-8385","20:10:00","20:10:00","20319","8","","0","0","63425.04"
"01-SNH--17-T0-8385","20:18:00","20:18:00","20298","9","","0","0","75149.86"
"01-SNH--17-T0-8385","20:37:00","20:39:00","20342","10","","0","0","98695.75"
"01-SNH--17-T0-8385","20:56:00","20:56:00","20332","11","","0","0","126147.89"
"01-SNH--17-T0-8385","21:11:00","21:11:00","20331","12","","0","0","147340.06"
"01-SNH--17-T0-8385","21:33:00","21:33:00","20329","13","","0","0","177157.85"
"01-SNH--17-T0-8385","21:42:00","21:42:00","20343","14","","1","0","181982.31"
"01-SNH--18-T0-8370","05:22:00","05:22:00","20343","1","","0","0","0.00"
"01-SNH--18-T0-8370","05:28:00","05:28:00","20329","2","","0","0","4824.46"
"01-SNH--18-T0-8370","05:49:00","05:49:00","20331","3","","0","0","34642.25"
"01-SNH--18-T0-8370","06:03:00","06:03:00","20332","4","","0","0","55834.42"
"01-SNH--18-T0-8370","06:22:00","06:24:00","20342","5","","0","0","83286.56"
"01-SNH--18-T0-8370","06:30:00","06:30:00","20348","6","","0","0","91821.76"
"01-SNH--18-T0-8370","06:40:00","06:40:00","20298","7","","0","0","106832.45"
"01-SNH--18-T0-8370","06:48:00","06:48:00","20319","8","","0","0","118557.27"
"01-SNH--18-T0-8370","06:54:00","06:54:00","20355","9","","0","0","126793.03"
"01-SNH--18-T0-8370","07:01:00","07:01:00","17204","10","","0","0","134564.61"
"01-SNH--18-T0-8370","07:10:00","07:10:00","20307","11","","0","0","148904.46"
"01-SNH--18-T0-8370","07:27:00","07:27:00","22254","12","","1","0","165295.03"
"01-SNH--18-T0-8370","07:41:00","07:41:00","22253","13","","1","0","174131.76"
"01-SNH--18-T0-8370","07:52:00","07:52:00","22239","14","","1","0","180506.00"
"01-SNH--18-T0-8370","07:59:00","07:59:00","20043","15","","1","0","181982.36"
"01-SNH--18-T0-8371","06:17:00","06:17:00","20043","1","","0","0","0.00"
"01-SNH--18-T0-8371","06:38:00","06:38:00","22254","2","","0","1","16687.27"
"01-SNH--18-T0-8371","06:46:00","06:46:00","20029","3","","0","1","25966.50"
"01-SNH--18-T0-8371","06:52:00","06:52:00","20307","4","","0","0","33077.85"
"01-SNH--18-T0-8371","07:01:00","07:01:00","17204","5","","0","0","47417.70"
"01-SNH--18-T0-8371","07:06:00","07:06:00","20316","6","","0","0","53327.27"
"01-SNH--18-T0-8371","07:09:00","07:09:00","20355","7","","0","0","55189.28"
"01-SNH--18-T0-8371","07:15:00","07:15:00","20319","8","","0","0","63425.04"
"01-SNH--18-T0-8371","07:23:00","07:23:00","20298","9","","0","0","75149.86"
"01-SNH--18-T0-8371","07:33:00","07:33:00","20348","10","","0","0","90160.55"
"01-SNH--18-T0-8371","07:46:00","07:48:00","20342","11","","0","0","98695.75"
"01-SNH--18-T0-8371","08:05:00","08:05:00","20332","12","","0","0","126147.89"
"01-SNH--18-T0-8371","08:21:00","08:21:00","20331","13","","0","0","147340.06"
"01-SNH--18-T0-8371","08:43:00","08:43:00","20329","14","","0","0","177157.85"
"01-SNH--18-T0-8371","08:52:00","08:52:00","20343","15","","1","0","181982.31"
"01-SNH--18-T0-8372","06:36:00","06:36:00","20343","1","","0","0","0.00"
"01-SNH--18-T0-8372","06:42:00","06:42:00","20329","2","","0","0","4824.46"
"01-SNH--18-T0-8372","07:03:00","07:03:00","20331","3","","0","0","34642.25"
"01-SNH--18-T0-8372","07:17:00","07:17:00","20332","4","","0","0","55834.42"
"01-SNH--18-T0-8372","07:36:00","07:38:00","20342","5","","0","0","83286.56"
"01-SNH--18-T0-8372","07:52:00","07:52:00","20298","6","","0","0","106832.45"
"01-SNH--18-T0-8372","08:00:00","08:00:00","20319","7","","0","0","118557.27"
"01-SNH--18-T0-8372","08:07:00","08:07:00","20355","8","","0","0","126793.03"
"01-SNH--18-T0-8372","08:13:00","08:13:00","17204","9","","0","0","134564.61"
"01-SNH--18-T0-8372","08:22:00","08:22:00","20307","10","","0","0","148904.46"
"01-SNH--18-T0-8372","08:39:00","08:39:00","22254","11","","1","0","165295.03"
"01-SNH--18-T0-8372","09:04:00","09:04:00","22239","12","","1","0","180506.00"
"01-SNH--18-T0-8372","09:11:00","09:11:00","20043","13","","1","0","181982.36"
"01-SNH--18-T0-8373","07:23:00","07:23:00","20043","1","","0","0","0.00"
"01-SNH--18-T0-8373","07:47:00","07:47:00","22254","2","","0","1","16687.27"
"01-SNH--18-T0-8373","08:01:00","08:01:00","20029","3","","0","1","25966.50"
"01-SNH--18-T0-8373","08:06:00","08:06:00","20307","4","","0","0","33077.85"
"01-SNH--18-T0-8373","08:16:00","08:16:00","17204","5","","0","0","47417.70"
"01-SNH--18-T0-8373","08:21:00","08:21:00","20316","6","","0","0","53327.27"
"01-SNH--18-T0-8373","08:23:00","08:23:00","20355","7","","0","0","55189.28"
"01-SNH--18-T0-8373","08:30:00","08:30:00","20319","8","","0","0","63425.04"
"01-SNH--18-T0-8373","08:38:00","08:38:00","20298","9","","0","0","75149.86"
"01-SNH--18-T0-8373","08:48:00","08:48:00","20348","10","","0","0","90160.55"
"01-SNH--18-T0-8373","08:57:00","08:59:00","20342","11","","0","0","98695.75"
"01-SNH--18-T0-8373","09:16:00","09:16:00","20332","12","","0","0","126147.89"
"01-SNH--18-T0-8373","09:40:00","09:40:00","20331","13","","0","0","147340.06"
"01-SNH--18-T0-8373","10:02:00","10:02:00","20329","14","","0","0","177157.85"
"01-SNH--18-T0-8373","10:11:00","10:11:00","20343","15","","0","0","181982.31"
"01-SNH--18-T0-8374","07:50:00","07:50:00","20343","1","","0","0","0.00"
"01-SNH--18-T0-8374","07:56:00","07:56:00","20329","2","","0","0","4824.46"
"01-SNH--18-T0-8374","08:17:00","08:17:00","20331","3","","0","0","34642.25"
"01-SNH--18-T0-8374","08:33:00","08:33:00","20332","4","","0","0","55834.42"
"01-SNH--18-T0-8374","08:52:00","09:14:00","20342","5","","0","0","83286.56"
"01-SNH--18-T0-8374","09:20:00","09:20:00","20348","6","","0","0","91821.76"
"01-SNH--18-T0-8374","09:30:00","09:30:00","20298","7","","0","0","106832.45"
"01-SNH--18-T0-8374","09:38:00","09:38:00","20319","8","","0","0","118557.27"
"01-SNH--18-T0-8374","09:44:00","09:44:00","20355","9","","0","0","126793.03"
"01-SNH--18-T0-8374","09:47:00","09:47:00","20316","10","","0","0","128655.04"
"01-SNH--18-T0-8374","09:52:00","09:52:00","17204","11","","0","0","134564.61"
"01-SNH--18-T0-8374","10:01:00","10:01:00","20307","12","","0","0","148904.46"
"01-SNH--18-T0-8374","10:10:00","10:10:00","20029","13","","1","0","156015.81"
"01-SNH--18-T0-8374","10:18:00","10:18:00","22254","14","","1","0","165295.03"
"01-SNH--18-T0-8374","10:33:00","10:33:00","22239","15","","1","0","180506.00"
"01-SNH--18-T0-8374","10:39:00","10:39:00","20043","16","","1","0","181982.36"
"01-SNH--18-T0-8375","09:25:00","09:25:00","20043","1","","0","0","0.00"
"01-SNH--18-T0-8375","09:51:00","09:51:00","22254","2","","0","1","16687.27"
"01-SNH--18-T0-8375","10:06:00","10:06:00","20307","3","","0","0","33077.85"
"01-SNH--18-T0-8375","10:15:00","10:15:00","17204","4","","0","0","47417.70"
